Area,Year,Crop,Measurement,Unit,Value
Ohio,2005,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,77
South Dakota,2005,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Wisconsin,2005,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,84
Other States,2005,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,84
U.S.,2005,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Arkansas,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Illinois,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Indiana,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Iowa,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Kansas,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,85
Michigan,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,81
Minnesota,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,88
Mississippi,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Missouri,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Nebraska,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
North Dakota,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Ohio,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,82
South Dakota,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Wisconsin,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,85
Other States,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,86
U.S.,2006,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Arkansas,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Illinois,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,88
Indiana,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Iowa,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Kansas,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Michigan,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Minnesota,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Mississippi,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Missouri,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Nebraska,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Ohio,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
South Dakota,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Wisconsin,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,88
Other States,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,86
U.S.,2007,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Arkansas,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Illinois,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Indiana,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Iowa,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Kansas,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Michigan,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,84
Minnesota,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Mississippi,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Missouri,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Nebraska,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
North Dakota,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
South Dakota,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Wisconsin,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Other States,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
U.S.,2008,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Arkansas,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Illinois,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Indiana,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Iowa,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Kansas,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Michigan,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,83
Minnesota,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Mississippi,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Missouri,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Nebraska,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,83
South Dakota,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Wisconsin,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,85
Other States,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
U.S.,2009,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Arkansas,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Illinois,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Indiana,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Iowa,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Kansas,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Michigan,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,85
Minnesota,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Mississippi,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Missouri,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Nebraska,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
North Dakota,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,86
South Dakota,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Wisconsin,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,88
Other States,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
U.S.,2010,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Arkansas,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Illinois,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Indiana,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Iowa,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Kansas,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Michigan,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Minnesota,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Mississippi,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Missouri,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Nebraska,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
North Dakota,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,85
South Dakota,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Wisconsin,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Other States,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
U.S.,2011,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Illinois,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Indiana,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Iowa,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Kansas,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Michigan,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Minnesota,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Mississippi,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Missouri,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Nebraska,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
North Dakota,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Ohio,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,86
South Dakota,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Wisconsin,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Other States,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
U.S.,2012,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Arkansas,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Illinois,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Indiana,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Iowa,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Kansas,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Michigan,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Minnesota,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Mississippi,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,98
Missouri,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
Nebraska,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
South Dakota,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Wisconsin,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Other States,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
U.S.,2013,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Arkansas,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Illinois,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Indiana,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Iowa,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Kansas,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Michigan,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Minnesota,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Mississippi,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Nebraska,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
North Dakota,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Ohio,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,90
South Dakota,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Wisconsin,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Other States,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2014,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Illinois,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Indiana,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Iowa,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Kansas,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Michigan,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Minnesota,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Mississippi,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Nebraska,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
North Dakota,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
South Dakota,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Wisconsin,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Other States,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2015,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Illinois,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Indiana,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Iowa,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Kansas,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Michigan,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Minnesota,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Mississippi,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Nebraska,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Ohio,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
South Dakota,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Wisconsin,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Other States,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2016,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Illinois,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Indiana,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Iowa,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Kansas,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Michigan,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Minnesota,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Mississippi,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,87
Nebraska,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
North Dakota,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Ohio,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
South Dakota,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Wisconsin,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Other States,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2017,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Illinois,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Indiana,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Iowa,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Kansas,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Michigan,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Minnesota,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Mississippi,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Nebraska,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Ohio,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
South Dakota,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Wisconsin,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Other States,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2018,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Illinois,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Indiana,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Iowa,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Kansas,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Michigan,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,92
Minnesota,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Mississippi,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Nebraska,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
North Dakota,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Ohio,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
South Dakota,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Wisconsin,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Other States,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2019,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
Illinois,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Indiana,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Iowa,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Kansas,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,97
Michigan,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,91
Minnesota,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,93
Mississippi,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,99
Missouri,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Nebraska,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,96
North Dakota,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Ohio,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,88
South Dakota,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,95
Wisconsin,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,89
Other States,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
U.S.,2020,Genetically engineered (GE) soybean varieties,Herbicide-tolerant only,Percent of all soybeans planted,94
Arkansas,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,43
Illinois,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,44
Indiana,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,63
Iowa,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,59
Kansas,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,66
Michigan,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,50
Minnesota,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,46
Mississippi,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,48
Missouri,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,62
Nebraska,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,72
North Dakota,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,22
Ohio,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,48
South Dakota,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,68
Wisconsin,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,51
Other States,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,54
U.S.,2000,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,54
Arkansas,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,60
Illinois,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,64
Indiana,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,78
Iowa,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,73
Kansas,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,80
Michigan,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,59
Minnesota,2001,Genetically engineered (GE) soybean varieties,All GE varieties,Percent of all soybeans planted,63
