Area,Year,Measurement,Unit,Value
Saint Vincent and the Grenadines,2004,Percent,Percent,7.24700021743774
Saint Vincent and the Grenadines,2005,Percent,Percent,7.14499998092651
Saint Vincent and the Grenadines,2006,Percent,Percent,6.75699996948242
Saint Vincent and the Grenadines,2007,Percent,Percent,6.89499998092651
Saint Vincent and the Grenadines,2008,Percent,Percent,6.55200004577637
Saint Vincent and the Grenadines,2009,Percent,Percent,6.60599994659424
Saint Vincent and the Grenadines,2010,Percent,Percent,6.85099983215332
Saint Vincent and the Grenadines,2011,Percent,Percent,6.88100004196167
Saint Vincent and the Grenadines,2012,Percent,Percent,6.76399993896484
Saint Vincent and the Grenadines,2013,Percent,Percent,6.73999977111816
Saint Vincent and the Grenadines,2014,Percent,Percent,6.62900018692017
Saint Vincent and the Grenadines,2015,Percent,Percent,6.34000015258789
Saint Vincent and the Grenadines,2016,Percent,Percent,6.18800020217896
Saint Vincent and the Grenadines,2017,Percent,Percent,6.21500015258789
Samoa,1991,Percent,Percent,12.6350002288818
Samoa,1992,Percent,Percent,12.3199996948242
Samoa,1993,Percent,Percent,11.9720001220703
Samoa,1994,Percent,Percent,13.5939998626709
Samoa,1995,Percent,Percent,11.9949998855591
Samoa,1996,Percent,Percent,11.3830003738403
Samoa,1997,Percent,Percent,11.8430004119873
Samoa,1998,Percent,Percent,10.9799995422363
Samoa,1999,Percent,Percent,10.4250001907349
Samoa,2000,Percent,Percent,9.53999996185303
Samoa,2001,Percent,Percent,8.68000030517578
Samoa,2002,Percent,Percent,8.11200046539307
Samoa,2003,Percent,Percent,7.55700016021729
Samoa,2004,Percent,Percent,7.50899982452393
Samoa,2005,Percent,Percent,7.10099983215332
Samoa,2006,Percent,Percent,7.09700012207031
Samoa,2007,Percent,Percent,5.68499994277954
Samoa,2008,Percent,Percent,5.83599996566772
Samoa,2009,Percent,Percent,5.95499992370605
Samoa,2010,Percent,Percent,5.85699987411499
Samoa,2011,Percent,Percent,5.66699981689453
Samoa,2012,Percent,Percent,5.3600001335144
Samoa,2013,Percent,Percent,5.55399990081787
Samoa,2014,Percent,Percent,5.36100006103516
Samoa,2015,Percent,Percent,5.35300016403198
Samoa,2016,Percent,Percent,5.10900020599365
Samoa,2017,Percent,Percent,5.84100008010864
Sao Tome and Principe,1991,Percent,Percent,41.173999786377
Sao Tome and Principe,1992,Percent,Percent,39.7750015258789
Sao Tome and Principe,1993,Percent,Percent,39.3040008544922
Sao Tome and Principe,1994,Percent,Percent,37.2249984741211
Sao Tome and Principe,1995,Percent,Percent,36.5279998779297
Sao Tome and Principe,1996,Percent,Percent,34.9729995727539
Sao Tome and Principe,1997,Percent,Percent,34.0320014953613
Sao Tome and Principe,1998,Percent,Percent,32.3019981384277
Sao Tome and Principe,1999,Percent,Percent,30.8950004577637
Sao Tome and Principe,2000,Percent,Percent,30.9909992218018
Sao Tome and Principe,2001,Percent,Percent,30.8530006408691
Sao Tome and Principe,2002,Percent,Percent,30.4169998168945
Sao Tome and Principe,2003,Percent,Percent,29.2129993438721
Sao Tome and Principe,2004,Percent,Percent,29.3040008544922
Sao Tome and Principe,2005,Percent,Percent,27.9120006561279
Sao Tome and Principe,2006,Percent,Percent,26.1679992675781
Sao Tome and Principe,2007,Percent,Percent,26.5049991607666
Sao Tome and Principe,2008,Percent,Percent,24.4260005950928
Sao Tome and Principe,2009,Percent,Percent,23.80299949646
Sao Tome and Principe,2010,Percent,Percent,23.8929996490479
Sao Tome and Principe,2011,Percent,Percent,22.7609996795654
Sao Tome and Principe,2012,Percent,Percent,22.4330005645752
Sao Tome and Principe,2013,Percent,Percent,21.0839996337891
Sao Tome and Principe,2014,Percent,Percent,19.1679992675781
Sao Tome and Principe,2015,Percent,Percent,18.7469997406006
Sao Tome and Principe,2016,Percent,Percent,18.3659992218018
Sao Tome and Principe,2017,Percent,Percent,17.1079998016357
Saudi Arabia,1991,Percent,Percent,7.89099979400635
Saudi Arabia,1992,Percent,Percent,7.66699981689453
Saudi Arabia,1993,Percent,Percent,7.84600019454956
Saudi Arabia,1994,Percent,Percent,7.66699981689453
Saudi Arabia,1995,Percent,Percent,7.48799991607666
Saudi Arabia,1996,Percent,Percent,6.98099994659424
Saudi Arabia,1997,Percent,Percent,6.64499998092651
Saudi Arabia,1998,Percent,Percent,6.27500009536743
Saudi Arabia,1999,Percent,Percent,6.26599979400635
Saudi Arabia,2000,Percent,Percent,6.11899995803833
Saudi Arabia,2001,Percent,Percent,6.02799987792969
Saudi Arabia,2002,Percent,Percent,4.66099977493286
Saudi Arabia,2003,Percent,Percent,4.45300006866455
Saudi Arabia,2004,Percent,Percent,4.16300010681152
Saudi Arabia,2005,Percent,Percent,4.03200006484985
Saudi Arabia,2006,Percent,Percent,3.98099994659424
Saudi Arabia,2007,Percent,Percent,4.29199981689453
Saudi Arabia,2008,Percent,Percent,4.29500007629395
Saudi Arabia,2009,Percent,Percent,4.06300020217896
Saudi Arabia,2010,Percent,Percent,4.28399991989136
Saudi Arabia,2011,Percent,Percent,4.20800018310547
Saudi Arabia,2012,Percent,Percent,4.30000019073486
Saudi Arabia,2013,Percent,Percent,4.44999980926514
Saudi Arabia,2014,Percent,Percent,5.26200008392334
Saudi Arabia,2015,Percent,Percent,6.09899997711182
Saudi Arabia,2016,Percent,Percent,6.03399991989136
Saudi Arabia,2017,Percent,Percent,6.25799989700317
Senegal,1991,Percent,Percent,46.5690002441406
Senegal,1992,Percent,Percent,46.3030014038086
Senegal,1993,Percent,Percent,47.0820007324219
Senegal,1994,Percent,Percent,46.7980003356934
Senegal,1995,Percent,Percent,46.7789993286133
Senegal,1996,Percent,Percent,46.5900001525879
Senegal,1997,Percent,Percent,46.2690010070801
Senegal,1998,Percent,Percent,45.3730010986328
Senegal,1999,Percent,Percent,44.5169982910156
Senegal,2000,Percent,Percent,44.3930015563965
Senegal,2001,Percent,Percent,43.5919990539551
Senegal,2002,Percent,Percent,42.7700004577637
Senegal,2003,Percent,Percent,42.4379997253418
Senegal,2004,Percent,Percent,41.0439987182617
Senegal,2005,Percent,Percent,40.632999420166
Senegal,2006,Percent,Percent,39.8429985046387
Senegal,2007,Percent,Percent,44.1389999389648
Senegal,2008,Percent,Percent,48.5130004882813
Senegal,2009,Percent,Percent,51.7680015563965
Senegal,2010,Percent,Percent,53.3269996643066
Senegal,2011,Percent,Percent,53.2039985656738
Senegal,2012,Percent,Percent,53.7299995422363
Senegal,2013,Percent,Percent,53.7449989318848
Senegal,2014,Percent,Percent,53.673999786377
Senegal,2015,Percent,Percent,53.9980010986328
Senegal,2016,Percent,Percent,53.6030006408691
Senegal,2017,Percent,Percent,53.4290008544922
Serbia,1991,Percent,Percent,24.4440002441406
Serbia,1992,Percent,Percent,26.8770008087158
Serbia,1993,Percent,Percent,30.1900005340576
Serbia,1994,Percent,Percent,32.6609992980957
Serbia,1995,Percent,Percent,31.3120002746582
Serbia,1996,Percent,Percent,31.0209999084473
Serbia,1997,Percent,Percent,30.4270000457764
Serbia,1998,Percent,Percent,28.3430004119873
Serbia,1999,Percent,Percent,29.4029998779297
Serbia,2000,Percent,Percent,29.2479991912842
Serbia,2001,Percent,Percent,28.3120002746582
Serbia,2002,Percent,Percent,25.7940006256104
Serbia,2003,Percent,Percent,24.298999786377
Serbia,2004,Percent,Percent,24.0499992370605
Serbia,2005,Percent,Percent,23.3209991455078
Serbia,2006,Percent,Percent,20.5380001068115
Serbia,2007,Percent,Percent,20.806999206543
Serbia,2008,Percent,Percent,25.121000289917
Serbia,2009,Percent,Percent,23.8010005950928
Serbia,2010,Percent,Percent,22.6450004577637
Serbia,2011,Percent,Percent,21.2189998626709
Serbia,2012,Percent,Percent,20.9650001525879
Serbia,2013,Percent,Percent,21.2900009155273
Serbia,2014,Percent,Percent,19.8570003509521
Serbia,2015,Percent,Percent,19.4589996337891
Serbia,2016,Percent,Percent,18.6119995117188
Serbia,2017,Percent,Percent,19.0179996490479
Sierra Leone,1991,Percent,Percent,63.4119987487793
Sierra Leone,1992,Percent,Percent,65.8850021362305
Sierra Leone,1993,Percent,Percent,65.4059982299805
Sierra Leone,1994,Percent,Percent,65.4990005493164
Sierra Leone,1995,Percent,Percent,66.25
Sierra Leone,1996,Percent,Percent,66.0589981079102
Sierra Leone,1997,Percent,Percent,67.1350021362305
Sierra Leone,1998,Percent,Percent,66.7009963989258
Sierra Leone,1999,Percent,Percent,67
Sierra Leone,2000,Percent,Percent,66.4120025634766
Sierra Leone,2001,Percent,Percent,67.5449981689453
Sierra Leone,2002,Percent,Percent,65.7490005493164
Sierra Leone,2003,Percent,Percent,65.5189971923828
Sierra Leone,2004,Percent,Percent,66.197998046875
Sierra Leone,2005,Percent,Percent,65.8919982910156
Sierra Leone,2006,Percent,Percent,65.697998046875
Sierra Leone,2007,Percent,Percent,65.2249984741211
Sierra Leone,2008,Percent,Percent,64.7490005493164
Sierra Leone,2009,Percent,Percent,64.4489974975586
Sierra Leone,2010,Percent,Percent,63.7239990234375
Sierra Leone,2011,Percent,Percent,63.1699981689453
Sierra Leone,2012,Percent,Percent,61.148998260498
Sierra Leone,2013,Percent,Percent,58.2249984741211
Sierra Leone,2014,Percent,Percent,57.648998260498
Sierra Leone,2015,Percent,Percent,60.8730010986328
Sierra Leone,2016,Percent,Percent,60.5849990844727
Sierra Leone,2017,Percent,Percent,60.5670013427734
Singapore,1991,Percent,Percent,0.282000005245209
Singapore,1992,Percent,Percent,0.31700000166893
Singapore,1993,Percent,Percent,0.245000004768372
Singapore,1994,Percent,Percent,0.296999990940094
Singapore,1995,Percent,Percent,0.24099999666214
Singapore,1996,Percent,Percent,0.194000005722046
Singapore,1997,Percent,Percent,0.189999997615814
Singapore,1998,Percent,Percent,0.560999989509583
Singapore,1999,Percent,Percent,0.654999971389771
Singapore,2000,Percent,Percent,0.146999999880791
Singapore,2001,Percent,Percent,0.708000004291534
Singapore,2002,Percent,Percent,0.689000010490417
Singapore,2003,Percent,Percent,0.71399998664856
Singapore,2004,Percent,Percent,0.741999983787537
Singapore,2005,Percent,Percent,0.924000024795532
Singapore,2006,Percent,Percent,1.07799994945526
Singapore,2007,Percent,Percent,0.991999983787537
Singapore,2008,Percent,Percent,1.07099997997284
Singapore,2009,Percent,Percent,0.141000002622604
Singapore,2010,Percent,Percent,0.126000002026558
Singapore,2011,Percent,Percent,1.03699994087219
Singapore,2012,Percent,Percent,1.13999998569489
Singapore,2013,Percent,Percent,1.13900005817413
Singapore,2014,Percent,Percent,1.02600002288818
Singapore,2015,Percent,Percent,0.944000005722046
Singapore,2016,Percent,Percent,0.118000000715256
Singapore,2017,Percent,Percent,0.119000002741814
Slovakia,1991,Percent,Percent,9.69200038909912
Slovakia,1992,Percent,Percent,10.2679996490479
Slovakia,1993,Percent,Percent,10.5539999008179
Slovakia,1994,Percent,Percent,10.1719999313354
Slovakia,1995,Percent,Percent,9.19600009918213
Slovakia,1996,Percent,Percent,8.89799976348877
Slovakia,1997,Percent,Percent,9.17000007629395
Slovakia,1998,Percent,Percent,8.25
Slovakia,1999,Percent,Percent,7.3730001449585
Slovakia,2000,Percent,Percent,6.64799976348877
Slovakia,2001,Percent,Percent,6.15000009536743
Slovakia,2002,Percent,Percent,6.17700004577637
Slovakia,2003,Percent,Percent,6.00099992752075
Slovakia,2004,Percent,Percent,5.09299993515015
Slovakia,2005,Percent,Percent,4.75099992752075
Slovakia,2006,Percent,Percent,4.38700008392334
Slovakia,2007,Percent,Percent,4.21099996566772
Slovakia,2008,Percent,Percent,3.95600008964539
Slovakia,2009,Percent,Percent,3.58800005912781
Slovakia,2010,Percent,Percent,3.23399996757507
Slovakia,2011,Percent,Percent,3.0789999961853
Slovakia,2012,Percent,Percent,3.23699998855591
Slovakia,2013,Percent,Percent,3.30900001525879
Slovakia,2014,Percent,Percent,3.49799990653992
Slovakia,2015,Percent,Percent,3.17899990081787
Slovakia,2016,Percent,Percent,2.88700008392334
Slovakia,2017,Percent,Percent,2.90700006484985
Slovenia,1991,Percent,Percent,9.85200023651123
Slovenia,1992,Percent,Percent,10.5329999923706
Slovenia,1993,Percent,Percent,10.6639995574951
Slovenia,1994,Percent,Percent,11.5699996948242
Slovenia,1995,Percent,Percent,10.4429998397827
Slovenia,1996,Percent,Percent,10.2329998016357
Slovenia,1997,Percent,Percent,12.1440000534058
Slovenia,1998,Percent,Percent,12.0699996948242
Slovenia,1999,Percent,Percent,10.8439998626709
Slovenia,2000,Percent,Percent,9.60099983215332
Slovenia,2001,Percent,Percent,9.94400024414063
Slovenia,2002,Percent,Percent,9.65999984741211
Slovenia,2003,Percent,Percent,8.43599987030029
Slovenia,2004,Percent,Percent,9.77799987792969
Slovenia,2005,Percent,Percent,9.11299991607666
Slovenia,2006,Percent,Percent,9.58600044250488
Slovenia,2007,Percent,Percent,9.88899993896484
Slovenia,2008,Percent,Percent,8.59000015258789
Slovenia,2009,Percent,Percent,9.12199974060059
Slovenia,2010,Percent,Percent,8.81799983978271
Slovenia,2011,Percent,Percent,8.59799957275391
Slovenia,2012,Percent,Percent,8.39400005340576
Slovenia,2013,Percent,Percent,8.5019998550415
Slovenia,2014,Percent,Percent,9.6269998550415
Slovenia,2015,Percent,Percent,7.07800006866455
Slovenia,2016,Percent,Percent,5.02400016784668
Slovenia,2017,Percent,Percent,4.93100023269653
Small states,1991,Percent,Percent,33.4526853025801
Small states,1992,Percent,Percent,33.2997596361216
Small states,1993,Percent,Percent,32.5505574823176
Small states,1994,Percent,Percent,32.3818724087698
Small states,1995,Percent,Percent,31.4742901160556
Small states,1996,Percent,Percent,31.2000198700371
Small states,1997,Percent,Percent,30.4304271632146
Small states,1998,Percent,Percent,30.351677473805
Small states,1999,Percent,Percent,31.2767640846685
Small states,2000,Percent,Percent,30.4073262922101
Small states,2001,Percent,Percent,28.8378350554343
Small states,2002,Percent,Percent,28.3972651246706
Small states,2003,Percent,Percent,28.3429680158515
Small states,2004,Percent,Percent,27.3659566904086
Small states,2005,Percent,Percent,26.6594713098712
Small states,2006,Percent,Percent,25.6159387590641
Small states,2007,Percent,Percent,24.3966935465736
Small states,2008,Percent,Percent,23.6277388279265
Small states,2009,Percent,Percent,23.7343520397404
Small states,2010,Percent,Percent,23.9405429315275
Small states,2011,Percent,Percent,23.3877171993438
Small states,2012,Percent,Percent,23.1890211958159
Small states,2013,Percent,Percent,23.0956662408333
Small states,2014,Percent,Percent,22.8669337822069
Small states,2015,Percent,Percent,22.6932439798942
Small states,2016,Percent,Percent,22.1121621888069
Small states,2017,Percent,Percent,22.226421296931
Solomon Islands,1991,Percent,Percent,72.2829971313477
Solomon Islands,1992,Percent,Percent,71.5579986572266
Solomon Islands,1993,Percent,Percent,71.234001159668
Solomon Islands,1994,Percent,Percent,71.3420028686523
Solomon Islands,1995,Percent,Percent,70.6230010986328
Solomon Islands,1996,Percent,Percent,70.2890014648438
Solomon Islands,1997,Percent,Percent,70.7210006713867
Solomon Islands,1998,Percent,Percent,70.0699996948242
Solomon Islands,1999,Percent,Percent,70.2310028076172
Solomon Islands,2000,Percent,Percent,71.3889999389648
Solomon Islands,2001,Percent,Percent,71.0690002441406
Solomon Islands,2002,Percent,Percent,71.9700012207031
Solomon Islands,2003,Percent,Percent,73.1539993286133
Solomon Islands,2004,Percent,Percent,72.4960021972656
Solomon Islands,2005,Percent,Percent,71.1539993286133
Solomon Islands,2006,Percent,Percent,70.6330032348633
Solomon Islands,2007,Percent,Percent,70.4940032958984
Solomon Islands,2008,Percent,Percent,69.9800033569336
Solomon Islands,2009,Percent,Percent,70.0719985961914
Solomon Islands,2010,Percent,Percent,69.4909973144531
Solomon Islands,2011,Percent,Percent,69.9499969482422
Solomon Islands,2012,Percent,Percent,69.4509963989258
Solomon Islands,2013,Percent,Percent,69.390998840332
Solomon Islands,2014,Percent,Percent,69.3460006713867
Solomon Islands,2015,Percent,Percent,68.9919967651367
Solomon Islands,2016,Percent,Percent,68.6989974975586
Solomon Islands,2017,Percent,Percent,69.6389999389648
Somalia,1991,Percent,Percent,86.8440017700195
Somalia,1992,Percent,Percent,86.879997253418
Somalia,1993,Percent,Percent,86.9380035400391
Somalia,1994,Percent,Percent,86.927001953125
Somalia,1995,Percent,Percent,86.947998046875
Somalia,1996,Percent,Percent,86.8870010375977
Somalia,1997,Percent,Percent,86.8929977416992
Somalia,1998,Percent,Percent,86.859001159668
Somalia,1999,Percent,Percent,86.8000030517578
Somalia,2000,Percent,Percent,86.8410034179688
Somalia,2001,Percent,Percent,86.8059997558594
Somalia,2002,Percent,Percent,86.7959976196289
Somalia,2003,Percent,Percent,86.7419967651367
Somalia,2004,Percent,Percent,86.7480010986328
Somalia,2005,Percent,Percent,86.6959991455078
Somalia,2006,Percent,Percent,86.6760025024414
Somalia,2007,Percent,Percent,86.5899963378906
Somalia,2008,Percent,Percent,86.515998840332
Somalia,2009,Percent,Percent,86.4710006713867
Somalia,2010,Percent,Percent,86.4079971313477
Somalia,2011,Percent,Percent,86.3450012207031
Somalia,2012,Percent,Percent,86.2519989013672
Somalia,2013,Percent,Percent,86.1760025024414
Somalia,2014,Percent,Percent,86.1019973754883
Somalia,2015,Percent,Percent,86.1399993896484
Somalia,2016,Percent,Percent,86.2419967651367
Somalia,2017,Percent,Percent,86.2060012817383
South Africa,1991,Percent,Percent,16.7439994812012
South Africa,1992,Percent,Percent,16.7789993286133
South Africa,1993,Percent,Percent,17.9400005340576
South Africa,1994,Percent,Percent,18.5979995727539
South Africa,1995,Percent,Percent,18.6679992675781
South Africa,1996,Percent,Percent,17.4810009002686
South Africa,1997,Percent,Percent,16.7919998168945
South Africa,1998,Percent,Percent,16.3759994506836
South Africa,1999,Percent,Percent,16.0030002593994
South Africa,2000,Percent,Percent,15.7729997634888
South Africa,2001,Percent,Percent,10.5749998092651
South Africa,2002,Percent,Percent,12.6510000228882
South Africa,2003,Percent,Percent,10.6409997940063
South Africa,2004,Percent,Percent,9.14999961853027
South Africa,2005,Percent,Percent,7.53700017929077
South Africa,2006,Percent,Percent,8.52200031280518
South Africa,2007,Percent,Percent,8.82999992370605
South Africa,2008,Percent,Percent,5.65500020980835
South Africa,2009,Percent,Percent,5.06599998474121
South Africa,2010,Percent,Percent,4.85599994659424
South Africa,2011,Percent,Percent,4.59999990463257
South Africa,2012,Percent,Percent,4.83799982070923
South Africa,2013,Percent,Percent,4.98199987411499
South Africa,2014,Percent,Percent,4.65000009536743
South Africa,2015,Percent,Percent,5.61299991607666
South Africa,2016,Percent,Percent,5.58400011062622
South Africa,2017,Percent,Percent,5.55299997329712
South Asia,1991,Percent,Percent,63.0719405536346
South Asia,1992,Percent,Percent,62.806664237631
South Asia,1993,Percent,Percent,62.409860230696
South Asia,1994,Percent,Percent,62.0679191041995
South Asia,1995,Percent,Percent,60.9943535917221
South Asia,1996,Percent,Percent,60.8857501084044
South Asia,1997,Percent,Percent,60.6127067565237
South Asia,1998,Percent,Percent,60.8226669580841
South Asia,1999,Percent,Percent,60.1064811603431
South Asia,2000,Percent,Percent,59.4693286463526
South Asia,2001,Percent,Percent,59.4603444325149
South Asia,2002,Percent,Percent,57.7965362335049
South Asia,2003,Percent,Percent,56.9182634687745
South Asia,2004,Percent,Percent,55.5171621981679
South Asia,2005,Percent,Percent,54.5614803726744
South Asia,2006,Percent,Percent,53.4940192287351
South Asia,2007,Percent,Percent,52.7251493308185
South Asia,2008,Percent,Percent,52.345539962038
South Asia,2009,Percent,Percent,51.6872381462964
South Asia,2010,Percent,Percent,50.8095887422624
South Asia,2011,Percent,Percent,48.8356257418483
South Asia,2012,Percent,Percent,47.1922239300369
South Asia,2013,Percent,Percent,46.7045032188266
South Asia,2014,Percent,Percent,45.7671126361084
South Asia,2015,Percent,Percent,44.5863254845092
South Asia,2016,Percent,Percent,43.8752577461573
South Asia,2017,Percent,Percent,43.12131075387
South Asia (IDA & IBRD),1991,Percent,Percent,63.0719405536346
South Asia (IDA & IBRD),1992,Percent,Percent,62.806664237631
South Asia (IDA & IBRD),1993,Percent,Percent,62.409860230696
South Asia (IDA & IBRD),1994,Percent,Percent,62.0679191041995
South Asia (IDA & IBRD),1995,Percent,Percent,60.9943535917221
South Asia (IDA & IBRD),1996,Percent,Percent,60.8857501084044
South Asia (IDA & IBRD),1997,Percent,Percent,60.6127067565238
South Asia (IDA & IBRD),1998,Percent,Percent,60.8226669580841
South Asia (IDA & IBRD),1999,Percent,Percent,60.1064811603431
South Asia (IDA & IBRD),2000,Percent,Percent,59.4693286463526
South Asia (IDA & IBRD),2001,Percent,Percent,59.4603444325149
South Asia (IDA & IBRD),2002,Percent,Percent,57.7965362335049
South Asia (IDA & IBRD),2003,Percent,Percent,56.9182634687745
South Asia (IDA & IBRD),2004,Percent,Percent,55.517162198168
South Asia (IDA & IBRD),2005,Percent,Percent,54.5614803726744
South Asia (IDA & IBRD),2006,Percent,Percent,53.4940192287351
South Asia (IDA & IBRD),2007,Percent,Percent,52.7251493308185
South Asia (IDA & IBRD),2008,Percent,Percent,52.345539962038
South Asia (IDA & IBRD),2009,Percent,Percent,51.6872381462964
South Asia (IDA & IBRD),2010,Percent,Percent,50.8095887422624
South Asia (IDA & IBRD),2011,Percent,Percent,48.8356257418483
South Asia (IDA & IBRD),2012,Percent,Percent,47.1922239300369
South Asia (IDA & IBRD),2013,Percent,Percent,46.7045032188266
South Asia (IDA & IBRD),2014,Percent,Percent,45.7671126361084
South Asia (IDA & IBRD),2015,Percent,Percent,44.5863254845092
South Asia (IDA & IBRD),2016,Percent,Percent,43.8752577461573
South Asia (IDA & IBRD),2017,Percent,Percent,43.12131075387
South Korea,1991,Percent,Percent,16.367000579834
South Korea,1992,Percent,Percent,14.0290002822876
South Korea,1993,Percent,Percent,13.4809999465942
South Korea,1994,Percent,Percent,12.5559997558594
South Korea,1995,Percent,Percent,11.7709999084473
South Korea,1996,Percent,Percent,11.1400003433228
South Korea,1997,Percent,Percent,10.7709999084473
South Korea,1998,Percent,Percent,12.0229997634888
South Korea,1999,Percent,Percent,11.3439998626709
South Korea,2000,Percent,Percent,10.6029996871948
South Korea,2001,Percent,Percent,9.95699977874756
South Korea,2002,Percent,Percent,9.33199977874756
South Korea,2003,Percent,Percent,8.80599975585938
South Korea,2004,Percent,Percent,8.08899974822998
South Korea,2005,Percent,Percent,7.94199991226196
South Korea,2006,Percent,Percent,7.70800018310547
South Korea,2007,Percent,Percent,7.36700010299683
South Korea,2008,Percent,Percent,7.17899990081787
South Korea,2009,Percent,Percent,7.01200008392334
South Korea,2010,Percent,Percent,6.57399988174438
South Korea,2011,Percent,Percent,6.35900020599365
South Korea,2012,Percent,Percent,6.19099998474121
South Korea,2013,Percent,Percent,6.06400012969971
South Korea,2014,Percent,Percent,5.67199993133545
South Korea,2015,Percent,Percent,5.18599987030029
South Korea,2016,Percent,Percent,4.90399980545044
South Korea,2017,Percent,Percent,4.88899993896484
South Sudan,1991,Percent,Percent,64.3610000610352
South Sudan,1992,Percent,Percent,64.745002746582
South Sudan,1993,Percent,Percent,64.7699966430664
South Sudan,1994,Percent,Percent,65.0370025634766
South Sudan,1995,Percent,Percent,64.5709991455078
South Sudan,1996,Percent,Percent,64.3050003051758
South Sudan,1997,Percent,Percent,63.8629989624023
South Sudan,1998,Percent,Percent,58.306999206543
South Sudan,1999,Percent,Percent,58.1209983825684
South Sudan,2000,Percent,Percent,58.0270004272461
South Sudan,2001,Percent,Percent,57.7610015869141
South Sudan,2002,Percent,Percent,57.3089981079102
South Sudan,2003,Percent,Percent,57.3250007629395
South Sudan,2004,Percent,Percent,56.8779983520508
South Sudan,2005,Percent,Percent,56.5190010070801
South Sudan,2006,Percent,Percent,56.2190017700195
South Sudan,2007,Percent,Percent,55.7869987487793
South Sudan,2008,Percent,Percent,55.5019989013672
South Sudan,2009,Percent,Percent,54.0730018615723
South Sudan,2010,Percent,Percent,54.076000213623
South Sudan,2011,Percent,Percent,56.6209983825684
South Sudan,2012,Percent,Percent,63.9690017700195
South Sudan,2013,Percent,Percent,61.0270004272461
South Sudan,2014,Percent,Percent,61.5089988708496
South Sudan,2015,Percent,Percent,62.4099998474121
South Sudan,2016,Percent,Percent,64.4059982299805
South Sudan,2017,Percent,Percent,64.9150009155273
Spain,1991,Percent,Percent,10.3439998626709
Spain,1992,Percent,Percent,9.7209997177124
Spain,1993,Percent,Percent,9.78299999237061
Spain,1994,Percent,Percent,9.48999977111816
Spain,1995,Percent,Percent,8.98900032043457
Spain,1996,Percent,Percent,8.35999965667725
Spain,1997,Percent,Percent,8.04399967193604
Spain,1998,Percent,Percent,7.69899988174438
Spain,1999,Percent,Percent,7.20699977874756
Spain,2000,Percent,Percent,6.68800020217896
Spain,2001,Percent,Percent,6.55399990081787
Spain,2002,Percent,Percent,6.00400018692017
Spain,2003,Percent,Percent,5.70499992370605
Spain,2004,Percent,Percent,5.48400020599365
Spain,2005,Percent,Percent,5.30000019073486
Spain,2006,Percent,Percent,4.80499982833862
Spain,2007,Percent,Percent,4.51599979400635
Spain,2008,Percent,Percent,4.0460000038147
Spain,2009,Percent,Percent,4.125
Spain,2010,Percent,Percent,4.19799995422363
Spain,2011,Percent,Percent,4.09999990463257
Spain,2012,Percent,Percent,4.21600008010864
Spain,2013,Percent,Percent,4.2979998588562
Spain,2014,Percent,Percent,4.24300003051758
Spain,2015,Percent,Percent,4.12400007247925
Spain,2016,Percent,Percent,4.22300004959106
Spain,2017,Percent,Percent,4.13899993896484
Sri Lanka,1991,Percent,Percent,42.8380012512207
Sri Lanka,1992,Percent,Percent,45.0040016174316
Sri Lanka,1993,Percent,Percent,40.6459999084473
Sri Lanka,1994,Percent,Percent,43.9160003662109
Sri Lanka,1995,Percent,Percent,39.5670013427734
Sri Lanka,1996,Percent,Percent,36.4770011901855
Sri Lanka,1997,Percent,Percent,38.7089996337891
Sri Lanka,1998,Percent,Percent,42.6580009460449
Sri Lanka,1999,Percent,Percent,41.6889991760254
Sri Lanka,2000,Percent,Percent,41.2639999389648
Sri Lanka,2001,Percent,Percent,40.939998626709
Sri Lanka,2002,Percent,Percent,36.6370010375977
Sri Lanka,2003,Percent,Percent,35.8899993896484
Sri Lanka,2004,Percent,Percent,34.685001373291
Sri Lanka,2005,Percent,Percent,33.8289985656738
Sri Lanka,2006,Percent,Percent,34.1980018615723
Sri Lanka,2007,Percent,Percent,33.814998626709
Sri Lanka,2008,Percent,Percent,34.6800003051758
Sri Lanka,2009,Percent,Percent,33.4889984130859
Sri Lanka,2010,Percent,Percent,33.5999984741211
Sri Lanka,2011,Percent,Percent,33.0550003051758
Sri Lanka,2012,Percent,Percent,30.9939994812012
Sri Lanka,2013,Percent,Percent,29.7509994506836
Sri Lanka,2014,Percent,Percent,28.4860000610352
Sri Lanka,2015,Percent,Percent,28.0930004119873
Sri Lanka,2016,Percent,Percent,27.5200004577637
Sri Lanka,2017,Percent,Percent,26.6749992370605
Sub-Saharan Africa,1991,Percent,Percent,67.0203418573555
Sub-Saharan Africa,1992,Percent,Percent,67.1982017293348
Sub-Saharan Africa,1993,Percent,Percent,67.472654494048
Sub-Saharan Africa,1994,Percent,Percent,67.5015770284056
Sub-Saharan Africa,1995,Percent,Percent,67.2540591859065
Sub-Saharan Africa,1996,Percent,Percent,66.8955377109079
Sub-Saharan Africa,1997,Percent,Percent,66.7779816525762
Sub-Saharan Africa,1998,Percent,Percent,66.5561166690551
Sub-Saharan Africa,1999,Percent,Percent,66.2794757039047
Sub-Saharan Africa,2000,Percent,Percent,65.5814845234814
Sub-Saharan Africa,2001,Percent,Percent,65.0140509773369
Sub-Saharan Africa,2002,Percent,Percent,65.5234838423107
Sub-Saharan Africa,2003,Percent,Percent,65.0026575394677
Sub-Saharan Africa,2004,Percent,Percent,63.7686352763555
Sub-Saharan Africa,2005,Percent,Percent,63.3760024356441
